ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
16091	"ENSMUSG00000031697.13"	"Orc6"	chr8	+	86027737	86028203	86028251	86028353	86026260	86026621	86029424	86029588
16092	"ENSMUSG00000031703.9"	"Itfg1"	chr8	-	86507407	86507440	86535517	86535592	86507144	86507206	86537173	86537268
16093	"ENSMUSG00000031703.9"	"Itfg1"	chr8	-	86537173	86537268	86557811	86557835	86507144	86507206	86561649	86561707
16094	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111835168	111835276	111847192	111847272	111834553	111834626	111870436	111870776
16095	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111835168	111835276	111853936	111853980	111834553	111834626	111870436	111870776
16096	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111847192	111847272	111853936	111853980	111834553	111834626	111870436	111870776
16097	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111872731	111872914	111885017	111885091	111870505	111870776	111902794	111903002
16098	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111931045	111931246	111944452	111944560	111927858	111927927	111945928	111946115
16099	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111933035	111933060	111934535	111934637	111931102	111931246	111936055	111936181
16100	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111933035	111933060	111936055	111936181	111931102	111931246	111944452	111944560
16101	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111933035	111933157	111934535	111934637	111931102	111931246	111936055	111936181
16102	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111934538	111934637	111936055	111936181	111934144	111934363	111944452	111944560
16103	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111934538	111934637	111944452	111944560	111934144	111934363	111945928	111946115
16104	"ENSMUSG00000038244.15"	"Mical2"	chr7	+	111936131	111936181	111944452	111944560	111934535	111934637	111945928	111946115
16105	"ENSMUSG00000047866.21"	"Lonp2"	chr8	+	87426284	87426345	87433017	87433303	87399563	87399697	87435560	87436730
16106	"ENSMUSG00000047037.6"	"Nipa1"	chr7	-	55637773	55637811	55647263	55647311	55635151	55635312	55669156	55669702
16107	"ENSMUSG00000021259.6"	"Cyp46a1"	chr12	+	108317400	108317579	108318172	108318283	108312347	108312434	108319032	108319183
16108	"ENSMUSG00000056608.15"	"Chd9"	chr8	+	91662273	91662379	91681874	91681957	91658971	91660490	91683010	91683342
16109	"ENSMUSG00000056608.15"	"Chd9"	chr8	+	91662273	91662379	91681874	91682310	91658971	91660490	91683010	91683342
16110	"ENSMUSG00000055932.16"	"Fto"	chr8	+	92109555	92109633	92114365	92114405	92040241	92040248	92128434	92128512
16111	"ENSMUSG00000033009.16"	"Ogfod1"	chr8	+	94766526	94766675	94771227	94771338	94765595	94765738	94773899	94773946
16112	"ENSMUSG00000033009.16"	"Ogfod1"	chr8	+	94766529	94766675	94771227	94771338	94765595	94765738	94773899	94773946
16113	"ENSMUSG00000033009.16"	"Ogfod1"	chr8	+	94766624	94766675	94771227	94771338	94765595	94765738	94773899	94773946
16114	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96436538	96436582	96437291	96437339	96436393	96436450	96437561	96437597
16115	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438882	96438987	96439259	96439330	96437720	96437772	96439805	96441747
16116	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438882	96438991	96439259	96439330	96437720	96437772	96439805	96441747
16117	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438926	96438987	96439259	96439330	96437720	96437772	96439805	96441747
16118	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438926	96438991	96439259	96439330	96437720	96437772	96439805	96441747
16119	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438935	96438987	96439259	96439330	96437720	96437772	96439805	96441747
16120	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438935	96438991	96439259	96439330	96437720	96437772	96439805	96441747
16121	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438936	96438987	96439259	96439330	96437720	96437772	96439805	96441747
16122	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438936	96438991	96439259	96439330	96437720	96437772	96439805	96441747
16123	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438939	96438987	96439259	96439330	96437720	96437772	96439805	96441747
16124	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438939	96438991	96439259	96439330	96437720	96437772	96439805	96441747
16125	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438952	96438987	96439259	96439330	96437720	96437772	96439805	96441747
16126	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438952	96438991	96439259	96439330	96437720	96437772	96439805	96441747
16127	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438966	96438987	96439259	96439330	96437720	96437772	96439805	96441747
16128	"ENSMUSG00000036564.18"	"Ndrg4"	chr8	+	96438966	96438991	96439259	96439330	96437720	96437772	96439805	96441747
16129	"ENSMUSG00000110633.3"	"Gm32122"	chr8	-	97100165	97100221	97102718	97102775	97098354	97098721	97102925	97103100
16130	"ENSMUSG00000041028.17"	"Ghitm"	chr14	-	36852592	36852734	36853494	36853615	36849543	36849652	36855127	36855227
16131	"ENSMUSG00000054400.17"	"Cklf"	chr8	+	104988105	104988201	104988803	104988913	104983916	104984075	104989902	104990079
16132	"ENSMUSG00000035770.9"	"Dync1li2"	chr8	-	105150217	105150259	105151855	105151948	105149744	105149862	105152070	105152130
16133	"ENSMUSG00000031883.14"	"Car7"	chr8	+	105272045	105272186	105272855	105272915	105270041	105270239	105274318	105274437
16134	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426486	106426673	106426737	106426745	106426210	106426362	106426913	106427034
16135	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426486	106426680	106426737	106426792	106426210	106426362	106426913	106426990
16136	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426486	106426680	106426737	106426745	106426210	106426362	106426913	106427034
16137	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426486	106426680	106426737	106426936	106426210	106426362	106427078	106427172
16138	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426486	106426680	106426737	106426990	106426210	106426362	106427078	106427172
16139	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426492	106426673	106426737	106426745	106426210	106426362	106426913	106427034
16140	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426635	106426673	106426737	106426745	106426210	106426362	106426913	106427034
16141	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426635	106426680	106426737	106426792	106426210	106426362	106426913	106426990
16142	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426913	106427034	106427071	106427172	106426635	106426680	106427334	106427471
16143	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426924	106427034	106427071	106427172	106426635	106426680	106427334	106427471
16144	"ENSMUSG00000038000.11"	"Acd"	chr8	-	106426924	106427034	106427078	106427172	106426635	106426680	106427334	106427471
16145	"ENSMUSG00000060098.12"	"Prmt7"	chr8	+	106940471	106940617	106943676	106943787	106939157	106939203	106943875	106943912
16146	"ENSMUSG00000023456.17"	"Tpi1"	chr6	-	124788479	124788567	124788844	124788918	124787548	124788350	124789366	124789499
16147	"ENSMUSG00000023456.17"	"Tpi1"	chr6	-	124788479	124788567	124788844	124788929	124787548	124788350	124789366	124789499
16148	"ENSMUSG00000031913.10"	"Vps4a"	chr8	+	107767505	107767662	107768823	107768887	107765721	107765841	107769245	107769327
16149	"ENSMUSG00000031913.10"	"Vps4a"	chr8	+	107770881	107771086	107771086	107771227	107769543	107769763	107771670	107772387
16150	"ENSMUSG00000097462.10"	"9530026P05Rik"	chr6	+	93178499	93178933	93206898	93207072	93170962	93171101	93214954	93215025
16151	"ENSMUSG00000097462.10"	"9530026P05Rik"	chr6	+	93178499	93178933	93213632	93213887	93170962	93171101	93214954	93215025
16152	"ENSMUSG00000003847.17"	"Nfat5"	chr8	+	108058749	108058862	108064926	108064988	108051270	108051396	108065440	108065999
16153	"ENSMUSG00000018589.9"	"Glra2"	chrX	-	164072435	164072503	164072594	164072622	164064818	164065042	164107496	164107630
16154	"ENSMUSG00000018589.9"	"Glra2"	chrX	-	164072435	164072503	164072594	164072662	164064818	164065042	164107496	164107630
16155	"ENSMUSG00000018589.9"	"Glra2"	chrX	-	164072435	164072503	164072594	164072765	164064818	164065042	164107496	164107630
16156	"ENSMUSG00000020652.18"	"Cenpo"	chr12	-	4259288	4259439	4265258	4265394	4248409	4248488	4266518	4266778
16157	"ENSMUSG00000033763.15"	"Mtss2"	chr8	+	111454460	111454469	111454558	111455037	111454108	111454183	111455359	111455517
16158	"ENSMUSG00000033763.15"	"Mtss2"	chr8	+	111454460	111454469	111454919	111455037	111454108	111454183	111455359	111455517
16159	"ENSMUSG00000046844.7"	"Vat1l"	chr8	+	115093256	115093331	115095955	115096027	115015987	115016182	115096591	115096675
16160	"ENSMUSG00000046844.7"	"Vat1l"	chr8	+	115093256	115093331	115095955	115096165	115015987	115016182	115096591	115096675
16161	"ENSMUSG00000046844.7"	"Vat1l"	chr8	+	115093256	115093359	115095955	115096027	115015987	115016182	115096591	115096675
16162	"ENSMUSG00000046844.7"	"Vat1l"	chr8	+	115093256	115093359	115095955	115096165	115015987	115016182	115096591	115096675
16163	"ENSMUSG00000104093.4"	"A330015K06Rik"	chr3	-	65108901	65109041	65117130	65117232	65041637	65042035	65171275	65171381
16164	"ENSMUSG00000104093.4"	"A330015K06Rik"	chr3	-	65108949	65109041	65117130	65117232	65041637	65042035	65171275	65171381
16165	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	157876192	157876393	157880893	157880988	157869911	157870023	157882845	157882970
16166	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	157876198	157876393	157880739	157880988	157869911	157870023	157882845	157882970
16167	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	157876198	157876393	157880893	157880988	157869911	157870023	157882845	157882970
16168	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	157876315	157876393	157880739	157880988	157869911	157870023	157882845	157882970
16169	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	157876315	157876393	157880893	157880988	157869911	157870023	157882845	157882970
16170	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	158024071	158024189	158058901	158059099	158008973	158009052	158118766	158118842
16171	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	158058901	158059099	158118766	158118842	158024071	158024189	158158328	158158426
16172	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	158067040	158067199	158118757	158118842	158058901	158059104	158158328	158158426
16173	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	158067040	158067199	158118766	158118842	158058901	158059104	158158328	158158426
16174	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	158067040	158067199	158118770	158118842	158058901	158059104	158158328	158158426
16175	"ENSMUSG00000028176.14"	"Lrrc7"	chr3	-	158067040	158067199	158118777	158118842	158058901	158059104	158158328	158158426
16176	"ENSMUSG00000020604.14"	"Arsg"	chr11	+	109369195	109369335	109376301	109376399	109364199	109364247	109376531	109376583
16177	"ENSMUSG00000020604.14"	"Arsg"	chr11	+	109378410	109378587	109379151	109379602	109376531	109376583	109380593	109381476
16178	"ENSMUSG00000020604.14"	"Arsg"	chr11	+	109378410	109378587	109379490	109379602	109376531	109376583	109380593	109381476
16179	"ENSMUSG00000020604.14"	"Arsg"	chr11	+	109378410	109378599	109379151	109379602	109376531	109376583	109380593	109381476
16180	"ENSMUSG00000020604.14"	"Arsg"	chr11	+	109378410	109378599	109379490	109379602	109376531	109376583	109380593	109381476
16181	"ENSMUSG00000020604.14"	"Arsg"	chr11	+	109448528	109448897	109454007	109454098	109438839	109438948	109463044	109464151
16182	"ENSMUSG00000032788.16"	"Pdxk"	chr10	-	78292212	78292298	78293906	78294094	78289307	78289362	78300594	78300809
16183	"ENSMUSG00000031575.19"	"Ash2l"	chr8	-	26318793	26318887	26321300	26321393	26317201	26317419	26322667	26322763
16184	"ENSMUSG00000031575.19"	"Ash2l"	chr8	-	26320402	26320420	26321300	26321376	26318793	26318887	26322667	26322763
16185	"ENSMUSG00000031575.19"	"Ash2l"	chr8	-	26320402	26320420	26321300	26321393	26318793	26318887	26322667	26322763
16186	"ENSMUSG00000031575.19"	"Ash2l"	chr8	-	26320402	26320440	26321300	26321376	26318793	26318887	26322667	26322763
16187	"ENSMUSG00000031575.19"	"Ash2l"	chr8	-	26320402	26320440	26321300	26321393	26318793	26318887	26322667	26322763
16188	"ENSMUSG00000034390.17"	"Cmip"	chr8	+	117988045	117988101	117994682	117995133	117983855	117984140	118103813	118103939
16189	"ENSMUSG00000034390.17"	"Cmip"	chr8	+	118138005	118138161	118149583	118149646	118111696	118111747	118153228	118153309
16190	"ENSMUSG00000031835.17"	"Mbtps1"	chr8	-	120262653	120262826	120263891	120264002	120262013	120262116	120264865	120264933
16191	"ENSMUSG00000034189.6"	"Hsdl1"	chr8	-	120296716	120296767	120301187	120301405	120294595	120294730	120301830	120301922
16192	"ENSMUSG00000034189.6"	"Hsdl1"	chr8	-	120296716	120296772	120301187	120301405	120294595	120294730	120301830	120301922
16193	"ENSMUSG00000022263.11"	"Trio"	chr15	-	27747058	27747167	27748006	27748154	27744038	27744286	27748545	27748637
16194	"ENSMUSG00000022263.11"	"Trio"	chr15	-	27747058	27747167	27748006	27748228	27744038	27744286	27748545	27748637
16195	"ENSMUSG00000031826.21"	"Usp10"	chr8	+	120669277	120669445	120673813	120673905	120667851	120668877	120674439	120674549
16196	"ENSMUSG00000032067.7"	"Pts"	chr9	-	50436333	50436584	50439445	50439532	50436022	50436079	50439856	50439940
16197	"ENSMUSG00000032067.7"	"Pts"	chr9	-	50436333	50436584	50438169	50438316	50436022	50436079	50439856	50439945
16198	"ENSMUSG00000032067.7"	"Pts"	chr9	-	50436333	50436584	50438169	50438249	50436022	50436079	50439856	50439951
16199	"ENSMUSG00000021000.18"	"Mia2"	chr12	+	59184461	59184572	59193121	59193148	59184366	59184388	59193632	59193743
16200	"ENSMUSG00000021000.18"	"Mia2"	chr12	+	59220891	59220974	59226256	59226335	59219310	59219378	59226635	59226794
16201	"ENSMUSG00000021000.18"	"Mia2"	chr12	+	59223116	59223245	59226256	59226335	59219310	59219378	59226635	59226794
16202	"ENSMUSG00000031822.21"	"Gse1"	chr8	+	121232758	121232981	121235632	121235717	121215185	121215890	121280322	121280541
16203	"ENSMUSG00000031822.21"	"Gse1"	chr8	+	121280322	121280541	121285483	121285802	121264167	121264301	121289364	121289564
16204	"ENSMUSG00000055707.14"	"Klhl26"	chr8	-	70908839	70908949	70923434	70923584	70908115	70908298	70929499	70929618
16205	"ENSMUSG00000055707.14"	"Klhl26"	chr8	-	70908839	70908949	70928456	70928586	70908115	70908298	70929499	70929618
16206	"ENSMUSG00000055707.14"	"Klhl26"	chr8	-	70923434	70923584	70928456	70928586	70908115	70908298	70929499	70929618
16207	"ENSMUSG00000041625.16"	"Ggact"	chr14	-	123130859	123131071	123135757	123135776	123129020	123129228	123137887	123137944
16208	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111743245	111743471	111744453	111744682	111742357	111742436	111745032	111745134
16209	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111743250	111743471	111744453	111744541	111742357	111742436	111745032	111745134
16210	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111743250	111743471	111744453	111744682	111742357	111742436	111745032	111745134
16211	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111744453	111744541	111744605	111744682	111743245	111743471	111745032	111745134
16212	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111744453	111744541	111745032	111745133	111743245	111743471	111748085	111748259
16213	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755758	111755893	111760082	111760477	111753921	111754030	111760770	111761331
16214	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755758	111755897	111760082	111760477	111753921	111754030	111760770	111761331
16215	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755758	111756043	111760082	111760477	111753921	111754030	111760770	111761331
16216	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755782	111755897	111760082	111760477	111753921	111754030	111760770	111761331
16217	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755782	111756043	111760082	111760477	111753921	111754030	111760770	111761331
16218	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755784	111755893	111760082	111760477	111753921	111754030	111760770	111761331
16219	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755784	111755893	111761981	111762112	111753921	111754030	111772441	111772508
16220	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755784	111755897	111760082	111760477	111753921	111754030	111760770	111761331
16221	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755784	111755920	111761981	111762112	111753921	111754030	111772441	111772508
16222	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111755784	111756043	111760082	111760477	111753921	111754030	111760770	111761331
16223	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756026	111756043	111756849	111757108	111755758	111755893	111760082	111760133
16224	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756026	111756043	111756852	111757108	111755758	111755893	111760082	111760133
16225	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756026	111756043	111758868	111758927	111755758	111755893	111760082	111760133
16226	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756026	111756043	111758868	111759106	111755758	111755893	111760082	111760133
16227	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756026	111756043	111759442	111759558	111755758	111755893	111760082	111760133
16228	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756026	111756043	111759442	111759571	111755758	111755893	111760082	111760133
16229	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756026	111756043	111760082	111760477	111755758	111755893	111760770	111761331
16230	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756849	111757108	111758868	111758927	111755758	111755893	111760082	111760133
16231	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756849	111757108	111758868	111759106	111755758	111755893	111760082	111760133
16232	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756849	111757108	111759442	111759558	111755758	111755893	111760082	111760133
16233	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756849	111757108	111759442	111759571	111755758	111755893	111760082	111760133
16234	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111758868	111758927	111755758	111755893	111760082	111760133
16235	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111758868	111759106	111755758	111755893	111760082	111760133
16236	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111759442	111759558	111755758	111755893	111760082	111760133
16237	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111759442	111759571	111755758	111755893	111760082	111760133
16238	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111758868	111758927	111755782	111755920	111760082	111760133
16239	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111758868	111759106	111755782	111755920	111760082	111760133
16240	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111759442	111759558	111755782	111755920	111760082	111760133
16241	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111759442	111759571	111755782	111755920	111760082	111760133
16242	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111756852	111757108	111760091	111760133	111755782	111755920	111761981	111762112
16243	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111758868	111758927	111759442	111759558	111755758	111755893	111760082	111760133
16244	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111758868	111758927	111759442	111759571	111755758	111755893	111760082	111760133
16245	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111758868	111758927	111759442	111759558	111755782	111755920	111760082	111760133
16246	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111758868	111758927	111759442	111759571	111755782	111755920	111760082	111760133
16247	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111758868	111759106	111759442	111759558	111755758	111755893	111760082	111760133
16248	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111758868	111759106	111759442	111759571	111755758	111755893	111760082	111760133
16249	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111758868	111759106	111759442	111759558	111755782	111755920	111760082	111760133
16250	"ENSMUSG00000021288.20"	"Klc1"	chr12	+	111758868	111759106	111759442	111759571	111755782	111755920	111760082	111760133
16251	"ENSMUSG00000062296.9"	"Trank1"	chr9	+	111212377	111212464	111214088	111214498	111212141	111212230	111215438	111215542
16252	"ENSMUSG00000062296.9"	"Trank1"	chr9	+	111212377	111212464	111214186	111214272	111212141	111212230	111215438	111215542
16253	"ENSMUSG00000062296.9"	"Trank1"	chr9	+	111212377	111212464	111214186	111214498	111212141	111212230	111215438	111215542
16254	"ENSMUSG00000062296.9"	"Trank1"	chr9	+	111212377	111212464	111214191	111214272	111212141	111212230	111215438	111215542
16255	"ENSMUSG00000062296.9"	"Trank1"	chr9	+	111212377	111212464	111214191	111214498	111212141	111212230	111215438	111215542
16256	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052524	71052658	71052712	71052337	71052407	71053045	71053135
16257	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052524	71052658	71052837	71052337	71052407	71053045	71053135
16258	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052524	71052763	71052837	71052337	71052407	71053045	71053135
16259	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052549	71052658	71052837	71052337	71052407	71053045	71053135
16260	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052549	71052763	71052837	71052337	71052407	71053045	71053135
16261	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052599	71052658	71052712	71052337	71052407	71053045	71053135
16262	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052599	71052658	71052837	71052337	71052407	71053045	71053135
16263	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052489	71052599	71052763	71052837	71052337	71052407	71053045	71053135
16264	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052658	71052712	71052763	71052837	71052337	71052407	71053045	71053135
16265	"ENSMUSG00000070003.8"	"Ssbp4"	chr8	-	71052658	71052712	71052763	71052837	71052489	71052549	71053045	71053135
16266	"ENSMUSG00000110523.4"	"C230057M02Rik"	chr8	-	123460826	123461053	123461747	123461793	123456509	123456633	123478852	123479361
16267	"ENSMUSG00000110523.4"	"C230057M02Rik"	chr8	-	123460826	123461053	123461747	123461795	123456509	123456633	123478852	123479361
16268	"ENSMUSG00000110523.4"	"C230057M02Rik"	chr8	-	123460826	123461053	123463084	123463167	123456509	123456633	123478852	123479361
16269	"ENSMUSG00000110523.4"	"C230057M02Rik"	chr8	-	123460826	123461053	123463084	123463182	123456509	123456633	123478852	123479361
16270	"ENSMUSG00000110523.4"	"C230057M02Rik"	chr8	-	123461747	123461793	123463084	123463167	123456509	123456633	123478852	123479361
16271	"ENSMUSG00000110523.4"	"C230057M02Rik"	chr8	-	123461747	123461793	123463084	123463182	123456509	123456633	123478852	123479361
16272	"ENSMUSG00000110523.4"	"C230057M02Rik"	chr8	-	123461747	123461795	123463084	123463167	123456509	123456633	123478852	123479361
16273	"ENSMUSG00000110523.4"	"C230057M02Rik"	chr8	-	123461747	123461795	123463084	123463182	123456509	123456633	123478852	123479361
16274	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123953878	123954264	123954398	123954480	123953684	123953756	123955067	123955135
16275	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123953878	123954264	123954398	123954482	123953684	123953756	123955067	123955136
16276	"ENSMUSG00000033862.8"	"Cdk10"	chr8	+	123955787	123955920	123957006	123957114	123955603	123955639	123957332	123957670
16277	"ENSMUSG00000001065.16"	"Zfp276"	chr8	+	123992052	123992170	123994338	123994442	123991733	123991809	123994508	123996484
16278	"ENSMUSG00000001065.16"	"Zfp276"	chr8	+	123992055	123992170	123994338	123994438	123991733	123991809	123994508	123996484
16279	"ENSMUSG00000001065.16"	"Zfp276"	chr8	+	123992055	123992170	123994338	123994442	123991733	123991809	123994508	123996484
16280	"ENSMUSG00000022474.16"	"Pmm1"	chr15	-	81840369	81840562	81840562	81840639	81839743	81839949	81841993	81842111
16281	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124109265	124109340	124110063	124110218	124108138	124108300	124111087	124111153
16282	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124110063	124110182	124111087	124111534	124109265	124109340	124115303	124115386
16283	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124110066	124110182	124111087	124111153	124109265	124109340	124115303	124115386
16284	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124110066	124110182	124111087	124111534	124109265	124109340	124115303	124115386
16285	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124127796	124127928	124129543	124129599	124127363	124127436	124129885	124130545
16286	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124127796	124127928	124129543	124129599	124127363	124127436	124129888	124130574
16287	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124127796	124128028	124129543	124129599	124127363	124127436	124129885	124130545
16288	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124127814	124127928	124129543	124129599	124127363	124127436	124129885	124130545
16289	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124127814	124127928	124129543	124129599	124127363	124127436	124129888	124130574
16290	"ENSMUSG00000001472.18"	"Tcf25"	chr8	+	124127814	124128028	124129543	124129599	124127363	124127436	124129885	124130545
16291	"ENSMUSG00000001482.16"	"Def8"	chr8	+	124172028	124172150	124173586	124173892	124170046	124170184	124174526	124174651
16292	"ENSMUSG00000001482.16"	"Def8"	chr8	+	124172028	124172150	124173586	124174007	124170046	124170184	124174526	124174651
16293	"ENSMUSG00000001482.16"	"Def8"	chr8	+	124175961	124176137	124179483	124179633	124174526	124174651	124180967	124181109
16294	"ENSMUSG00000027965.16"	"Olfm3"	chr3	+	114842768	114842881	114848254	114848355	114697726	114698200	114883729	114883876
16295	"ENSMUSG00000028838.12"	"Extl1"	chr4	-	134085327	134085457	134086395	134086556	134083682	134085141	134087059	134087146
16296	"ENSMUSG00000060212.14"	"Pcnx2"	chr8	-	126540322	126540473	126541035	126541175	126534738	126534847	126542399	126542577
16297	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20888010	20888040	20891194	20891550	20884771	20886662	20891916	20891971
16298	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20888010	20888077	20891194	20891550	20884771	20886662	20891916	20891971
16299	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20894685	20894763	20894828	20894960	20891916	20891971	20896895	20896988
16300	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20894685	20894763	20894828	20894979	20891916	20891971	20896895	20896988
16301	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20894685	20894764	20894828	20894960	20891916	20891971	20896895	20896988
16302	"ENSMUSG00000036591.17"	"Arhgap21"	chr2	-	20894685	20894764	20894828	20894979	20891916	20891971	20896895	20896988
16303	"ENSMUSG00000008450.9"	"Nutf2"	chr8	+	106587624	106587788	106601179	106601368	106587296	106587337	106602165	106602290
16304	"ENSMUSG00000032002.11"	"Dcun1d5"	chr9	+	7206072	7206183	7206213	7206222	7205297	7205400	7206719	7208205
